 &plot nbnd=  76, nks=   481 /
   12.379   12.495   13.451   13.710   14.105   14.173   14.418   14.500   15.533   15.628
   17.138   17.415   17.482   17.532   19.056   19.268   20.231   20.473   20.606   20.619
   22.398   22.450   22.998   23.077   23.282   23.396
            0.000000  0.000000  0.858612
  -49.447  -49.447  -49.437  -49.437  -22.432  -22.426  -22.395  -22.392  -13.909  -13.864
  -13.816  -13.811  -13.778  -13.704  -13.625  -13.583   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.413   -0.412   -0.409   -0.409   -0.408   -0.405   -0.402   -0.402   -0.400
   -0.381   -0.378   -0.378   -0.376    6.851    6.899    7.801    7.882   12.099   12.126
   12.356   12.460   13.488   13.786   14.051   14.145   14.396   14.477   15.428   15.522
   17.077   17.328   17.507   17.575   19.234   19.439   20.376   20.593   20.693   20.719
   22.397   22.457   22.991   23.107   23.234   23.425
            0.000000  0.000000  0.891636
  -49.446  -49.446  -49.437  -49.437  -22.433  -22.427  -22.398  -22.395  -13.913  -13.873
  -13.824  -13.819  -13.775  -13.704  -13.632  -13.589   -2.396   -2.396   -2.396   -2.396
   -2.391   -2.389   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.413   -0.412   -0.409   -0.409   -0.408   -0.405   -0.402   -0.402   -0.400
   -0.381   -0.379   -0.378   -0.376    6.953    7.002    7.800    7.869   12.044   12.082
   12.335   12.426   13.500   13.796   14.065   14.148   14.377   14.452   15.330   15.423
   17.021   17.248   17.534   17.620   19.418   19.619   20.507   20.684   20.794   20.850
   22.386   22.454   22.967   23.099   23.211   23.454
            0.000000  0.000000  0.924660
  -49.445  -49.445  -49.437  -49.437  -22.434  -22.428  -22.402  -22.398  -13.918  -13.882
  -13.831  -13.827  -13.771  -13.703  -13.638  -13.595   -2.396   -2.396   -2.396   -2.396
   -2.391   -2.389   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.412   -0.409   -0.409   -0.407   -0.405   -0.403   -0.402   -0.400
   -0.381   -0.379   -0.378   -0.376    7.048    7.096    7.796    7.853   12.005   12.054
   12.321   12.399   13.480   13.741   14.123   14.175   14.373   14.428   15.244   15.334
   16.972   17.176   17.559   17.665   19.608   19.804   20.628   20.770   20.903   20.984
   22.365   22.443   22.929   23.045   23.223   23.483
            0.000000  0.000000  0.957683
  -49.445  -49.445  -49.437  -49.437  -22.435  -22.428  -22.405  -22.401  -13.922  -13.890
  -13.838  -13.835  -13.767  -13.702  -13.644  -13.601   -2.396   -2.396   -2.396   -2.396
   -2.391   -2.389   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.412   -0.409   -0.409   -0.407   -0.405   -0.403   -0.402   -0.400
   -0.381   -0.379   -0.377   -0.376    7.133    7.181    7.789    7.835   11.980   12.042
   12.315   12.382   13.434   13.665   14.142   14.194   14.415   14.422   15.171   15.260
   16.933   17.114   17.581   17.707   19.800   19.994   20.742   20.861   21.013   21.112
   22.338   22.428   22.880   22.980   23.239   23.508
            0.000000  0.000000  0.990707
  -49.444  -49.444  -49.437  -49.437  -22.435  -22.429  -22.408  -22.404  -13.926  -13.898
  -13.845  -13.842  -13.762  -13.700  -13.651  -13.607   -2.396   -2.396   -2.396   -2.395
   -2.391   -2.389   -2.389   -2.387   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.412   -0.409   -0.408   -0.407   -0.405   -0.403   -0.402   -0.400
   -0.381   -0.379   -0.377   -0.376    7.211    7.255    7.779    7.816   11.970   12.047
   12.319   12.376   13.373   13.582   14.104   14.169   14.458   14.501   15.115   15.201
   16.906   17.064   17.598   17.743   19.994   20.186   20.854   20.956   21.122   21.231
   22.310   22.414   22.824   22.915   23.241   23.524
            0.000000  0.000000  1.023730
  -49.443  -49.443  -49.437  -49.437  -22.436  -22.429  -22.411  -22.407  -13.930  -13.905
  -13.851  -13.848  -13.758  -13.698  -13.657  -13.613   -2.396   -2.396   -2.396   -2.395
